,model,obs,score
489,"Survival Tree, random oversampler",750,0.0714491197264091
490,"Survival Tree, SMOTENC",750,0.0650098316707397
491,"Random Survival Forest, unweighted",750,0.0546565505245622
492,"Random Survival Forest, random oversampler",750,0.0517488306574398
493,"Random Survival Forest, SMOTENC",750,0.0540109402568746
494,Unweighted Cox PH,750,0.1109251490443161
495,"Cox PH, Barlow weights",750,0.1023169989514125
496,"Cox PH, Prentice weights",750,0.0997120441433412
497,"Cox PH, Self-Prentice weights",750,0.1102606182527395
498,"Cox PH Ridge, Barlow weights",750,0.1023169989514125
499,"Cox PH Lasso, Barlow weights",750,0.1023169989514125
500,"Cox PH Elastic Net, Barlow weights",750,0.1130166265012789
501,"Survival Tree, unweighted",750,0.0654590339425689
502,"Survival Tree, random oversampler",750,0.0858663932627816
503,"Survival Tree, SMOTENC",750,0.0901183687677886
504,"Random Survival Forest, unweighted",750,0.0582054626929984
505,"Random Survival Forest, random oversampler",750,0.0519379827758915
506,"Random Survival Forest, SMOTENC",750,0.0595686087857875
507,Unweighted Cox PH,750,0.0984304661062066
508,"Cox PH, Barlow weights",750,0.0788531056641373
509,"Cox PH, Prentice weights",750,0.0834104943898958
510,"Cox PH, Self-Prentice weights",750,0.0753118723428296
511,"Cox PH Ridge, Barlow weights",750,0.0788531056641373
512,"Cox PH Lasso, Barlow weights",750,0.0788531056641373
513,"Cox PH Elastic Net, Barlow weights",750,0.0788531056641373
514,"Survival Tree, unweighted",750,0.0698483038890405
515,"Survival Tree, random oversampler",750,0.0707936414827297
516,"Survival Tree, SMOTENC",750,0.077199026597973
517,"Random Survival Forest, unweighted",750,0.0589748776418456
518,"Random Survival Forest, random oversampler",750,0.0544079310950916
519,"Random Survival Forest, SMOTENC",750,0.0589940234087361
520,Unweighted Cox PH,750,0.1057225832262905
521,"Cox PH, Barlow weights",750,0.1029259923313833
522,"Cox PH, Prentice weights",750,0.0968551861790908
523,"Cox PH, Self-Prentice weights",750,0.0932211872104952
524,"Cox PH Ridge, Barlow weights",750,0.1029259923313833
525,"Cox PH Lasso, Barlow weights",750,0.1029259923313833
526,"Cox PH Elastic Net, Barlow weights",750,0.1029259923313833
527,"Survival Tree, unweighted",750,0.0626166963420073
528,"Survival Tree, random oversampler",750,0.0607078800499957
529,"Survival Tree, SMOTENC",750,0.0673453975667603
530,"Random Survival Forest, unweighted",750,0.0508215990953035
531,"Random Survival Forest, random oversampler",750,0.0461597201715885
532,"Random Survival Forest, SMOTENC",750,0.0489097085969706
533,Unweighted Cox PH,750,0.1133852937426273
534,"Cox PH, Barlow weights",750,0.1133756189590501
535,"Cox PH, Prentice weights",750,0.10441944316144
536,"Cox PH, Self-Prentice weights",750,0.1143911407842161
537,"Cox PH Ridge, Barlow weights",750,0.121741642238458
538,"Cox PH Lasso, Barlow weights",750,0.1133756189590501
539,"Cox PH Elastic Net, Barlow weights",750,0.1133756189590501
540,"Survival Tree, unweighted",750,0.0643297062979504
541,"Survival Tree, random oversampler",750,0.0522809825885235
542,"Survival Tree, SMOTENC",750,0.0646603449637624
543,"Random Survival Forest, unweighted",750,0.0537139586166482
544,"Random Survival Forest, random oversampler",750,0.0477596248580342
545,"Random Survival Forest, SMOTENC",750,0.0479438329762551
546,Unweighted Cox PH,750,0.1074923559753024
547,"Cox PH, Barlow weights",750,0.0857519617037663
548,"Cox PH, Prentice weights",750,0.0952404852770809
549,"Cox PH, Self-Prentice weights",750,0.0913137829960475
550,"Cox PH Ridge, Barlow weights",750,0.0857519617037663
551,"Cox PH Lasso, Barlow weights",750,0.0857519617037663
552,"Cox PH Elastic Net, Barlow weights",750,0.0857519617037663
553,"Survival Tree, unweighted",750,0.057577698058658
554,"Survival Tree, random oversampler",750,0.0655123186077469
555,"Survival Tree, SMOTENC",750,0.0690534204720954
556,"Random Survival Forest, unweighted",750,0.0500262290976971
557,"Random Survival Forest, random oversampler",750,0.0453419366950393
558,"Random Survival Forest, SMOTENC",750,0.0488388441274948
559,Unweighted Cox PH,750,0.1171034982111247
560,"Cox PH, Barlow weights",750,0.0936782980350576
561,"Cox PH, Prentice weights",750,0.1046116831105191
562,"Cox PH, Self-Prentice weights",750,0.0970316515799586
563,"Cox PH Ridge, Barlow weights",750,0.0984749989760476
564,"Cox PH Lasso, Barlow weights",750,0.0936782980350576
565,"Cox PH Elastic Net, Barlow weights",750,0.0936782980350576
566,"Survival Tree, unweighted",750,0.0697037249826268
567,"Survival Tree, random oversampler",750,0.0649964418089667
568,"Survival Tree, SMOTENC",750,0.0716263491620464
569,"Random Survival Forest, unweighted",750,0.0471706904933883
570,"Random Survival Forest, random oversampler",750,0.0400287996148931
571,"Random Survival Forest, SMOTENC",750,0.0417254885579806
572,Unweighted Cox PH,750,0.0954570430558559
573,"Cox PH, Barlow weights",750,0.0808041168116418
574,"Cox PH, Prentice weights",750,0.084585040469801
575,"Cox PH, Self-Prentice weights",750,0.0598052124519241
576,"Cox PH Ridge, Barlow weights",750,0.0808041168116418
577,"Cox PH Lasso, Barlow weights",750,0.0808041168116418
578,"Cox PH Elastic Net, Barlow weights",750,0.0808041168116418
579,"Survival Tree, unweighted",750,0.0502398379039092
580,"Survival Tree, random oversampler",750,0.0487231695929573
581,"Survival Tree, SMOTENC",750,0.0483378041815413
582,"Random Survival Forest, unweighted",750,0.0441927322013074
583,"Random Survival Forest, random oversampler",750,0.0352545237035735
584,"Random Survival Forest, SMOTENC",750,0.0407599061832953
585,Unweighted Cox PH,750,0.1132646293735494
586,"Cox PH, Barlow weights",750,0.0913315205145367
587,"Cox PH, Prentice weights",750,0.1017695415026578
588,"Cox PH, Self-Prentice weights",750,0.088287900801824
589,"Cox PH Ridge, Barlow weights",750,0.0913315205145367
590,"Cox PH Lasso, Barlow weights",750,0.0913315205145367
591,"Cox PH Elastic Net, Barlow weights",750,0.0913315205145367
592,"Survival Tree, unweighted",750,0.0789323044663849
593,"Survival Tree, random oversampler",750,0.0732863060806562
594,"Survival Tree, SMOTENC",750,0.0755388142878088
595,"Random Survival Forest, unweighted",750,0.0540660547461324
596,"Random Survival Forest, random oversampler",750,0.0521317275271965
597,"Random Survival Forest, SMOTENC",750,0.0498988074103494
598,Unweighted Cox PH,750,0.0993398230099484
599,"Cox PH, Barlow weights",750,0.0737803325457767
600,"Cox PH, Prentice weights",750,0.0832417905168833
601,"Cox PH, Self-Prentice weights",750,0.074323072776906
602,"Cox PH Ridge, Barlow weights",750,0.0737803325457767
603,"Cox PH Lasso, Barlow weights",750,0.0737803325457767
604,"Cox PH Elastic Net, Barlow weights",750,0.0737803325457767
605,"Survival Tree, unweighted",750,0.0651038142207002
606,"Survival Tree, random oversampler",750,0.0725660996551459
607,"Survival Tree, SMOTENC",750,0.0655487451872615
608,"Random Survival Forest, unweighted",750,0.051596631423666
609,"Random Survival Forest, random oversampler",750,0.050459827566455
610,"Random Survival Forest, SMOTENC",750,0.0529584505630733
611,Unweighted Cox PH,750,0.088928227146049
612,"Cox PH, Barlow weights",750,0.0699811526438814
613,"Cox PH, Prentice weights",750,0.0765421507321923
614,"Cox PH, Self-Prentice weights",750,0.075643458878521
615,"Cox PH Ridge, Barlow weights",750,0.0699811526438814
616,"Cox PH Lasso, Barlow weights",750,0.0699811526438814
617,"Cox PH Elastic Net, Barlow weights",750,0.0699811526438814
618,"Survival Tree, unweighted",750,0.0682555192463133
619,"Survival Tree, random oversampler",750,0.0692698530518431
620,"Survival Tree, SMOTENC",750,0.066666359536906
621,"Random Survival Forest, unweighted",750,0.0466814655760218
622,"Random Survival Forest, random oversampler",750,0.0447357955741808
623,"Random Survival Forest, SMOTENC",750,0.0464164548962831
624,Unweighted Cox PH,750,0.1104282882251351
625,"Cox PH, Barlow weights",750,0.0975796752698011
626,"Cox PH, Prentice weights",750,0.1018655545325533
627,"Cox PH, Self-Prentice weights",750,0.0965632973326466
628,"Cox PH Ridge, Barlow weights",750,0.0996828209333736
629,"Cox PH Lasso, Barlow weights",750,0.0975796752698011
630,"Cox PH Elastic Net, Barlow weights",750,0.0975796752698011
631,"Survival Tree, unweighted",750,0.0778491508764611
632,"Survival Tree, random oversampler",750,0.0715914909024211
633,"Survival Tree, SMOTENC",750,0.0706026511898876
634,"Random Survival Forest, unweighted",750,0.0584236764818634
635,"Random Survival Forest, random oversampler",750,0.0525057017155147
636,"Random Survival Forest, SMOTENC",750,0.0558080562763125
637,Unweighted Cox PH,750,0.119427273126408
638,"Cox PH, Barlow weights",750,0.1116611279622895
639,"Cox PH, Prentice weights",750,0.1091779769143103
640,"Cox PH, Self-Prentice weights",750,0.1009924873114542
641,"Cox PH Ridge, Barlow weights",750,0.1116611279622895
642,"Cox PH Lasso, Barlow weights",750,0.1116611279622895
643,"Cox PH Elastic Net, Barlow weights",750,0.1181759164936813
644,"Survival Tree, unweighted",750,0.0661135761413798
645,"Survival Tree, random oversampler",750,0.0696961959771879
646,"Survival Tree, SMOTENC",750,0.0845140332406833
647,"Random Survival Forest, unweighted",750,0.0570319215967376
648,"Random Survival Forest, random oversampler",750,0.0547293193134514
649,"Random Survival Forest, SMOTENC",750,0.0565422716248306
650,Unweighted Cox PH,750,0.0810274676120899
651,"Cox PH, Barlow weights",750,0.0642700010651545
652,"Cox PH, Prentice weights",750,0.0722256275571014
653,"Cox PH, Self-Prentice weights",750,0.0611936065175979
654,"Cox PH Ridge, Barlow weights",750,0.0642700010651545
655,"Cox PH Lasso, Barlow weights",750,0.0642700010651545
656,"Cox PH Elastic Net, Barlow weights",750,0.0642700010651545
657,"Survival Tree, unweighted",750,0.0612554385703001
658,"Survival Tree, random oversampler",750,0.0638166230881132
659,"Survival Tree, SMOTENC",750,0.0738137848477226
660,"Random Survival Forest, unweighted",750,0.0461824248268774
661,"Random Survival Forest, random oversampler",750,0.0425463279243256
662,"Random Survival Forest, SMOTENC",750,0.0452938334503843
663,Unweighted Cox PH,750,0.0953187257282863
664,"Cox PH, Barlow weights",750,0.0841140333249018
665,"Cox PH, Prentice weights",750,0.0829136542038046
666,"Cox PH, Self-Prentice weights",750,0.0829015588635965
667,"Cox PH Ridge, Barlow weights",750,0.0929561873978495
668,"Cox PH Lasso, Barlow weights",750,0.0841140333249018
669,"Cox PH Elastic Net, Barlow weights",750,0.0841140333249018
670,"Survival Tree, unweighted",750,0.0583877430589335
671,"Survival Tree, random oversampler",750,0.0549095366079028
672,"Survival Tree, SMOTENC",750,0.0603600256958007
673,"Random Survival Forest, unweighted",750,0.0439086745663498
674,"Random Survival Forest, random oversampler",750,0.0394219724818979
675,"Random Survival Forest, SMOTENC",750,0.0415463331448261
676,Unweighted Cox PH,750,0.0916799506451081
677,"Cox PH, Barlow weights",750,0.0728602426841576
678,"Cox PH, Prentice weights",750,0.079635646594592
679,"Cox PH, Self-Prentice weights",750,0.0689145872961139
680,"Cox PH Ridge, Barlow weights",750,0.077928926767893
681,"Cox PH Lasso, Barlow weights",750,0.0728602426841576
682,"Cox PH Elastic Net, Barlow weights",750,0.0728602426841576
683,"Survival Tree, unweighted",750,0.0573067037474937
684,"Survival Tree, random oversampler",750,0.0679622792864361
685,"Survival Tree, SMOTENC",750,0.0602181774227977
686,"Random Survival Forest, unweighted",750,0.049422952594073
687,"Random Survival Forest, random oversampler",750,0.0391700521225731
688,"Random Survival Forest, SMOTENC",750,0.045690729262275
689,Unweighted Cox PH,750,0.0954988364103704
690,"Cox PH, Barlow weights",750,0.0788274983144483
691,"Cox PH, Prentice weights",750,0.0829179483016111
692,"Cox PH, Self-Prentice weights",750,0.0696837835322626
693,"Cox PH Ridge, Barlow weights",750,0.0788274983144483
694,"Cox PH Lasso, Barlow weights",750,0.0788274983144483
695,"Cox PH Elastic Net, Barlow weights",750,0.0788274983144483
696,"Survival Tree, unweighted",750,0.0537917021987358
697,"Survival Tree, random oversampler",750,0.0662521966306204
698,"Survival Tree, SMOTENC",750,0.0563826558118884
699,"Random Survival Forest, unweighted",750,0.0449580907678914
700,"Random Survival Forest, random oversampler",750,0.0369964472682635
701,"Random Survival Forest, SMOTENC",750,0.0443462247856205
702,Unweighted Cox PH,750,0.1133442595186455
703,"Cox PH, Barlow weights",750,0.0827337305047567
704,"Cox PH, Prentice weights",750,0.1003373836653379
705,"Cox PH, Self-Prentice weights",750,0.0823330576800892
706,"Cox PH Ridge, Barlow weights",750,0.0827337305047567
707,"Cox PH Lasso, Barlow weights",750,0.0827337305047567
708,"Cox PH Elastic Net, Barlow weights",750,0.0827337305047567
709,"Survival Tree, unweighted",750,0.0714471480916164
710,"Survival Tree, random oversampler",750,0.0705568056412694
711,"Survival Tree, SMOTENC",750,0.0771846980160586
712,"Random Survival Forest, unweighted",750,0.0532788537416738
713,"Random Survival Forest, random oversampler",750,0.0456396043037585
714,"Random Survival Forest, SMOTENC",750,0.0494915892649587
715,Unweighted Cox PH,750,0.0965829637146297
716,"Cox PH, Barlow weights",750,0.0717350681753232
717,"Cox PH, Prentice weights",750,0.0818568828347506
718,"Cox PH, Self-Prentice weights",750,0.0718804113280312
719,"Cox PH Ridge, Barlow weights",750,0.0717350681753232
720,"Cox PH Lasso, Barlow weights",750,0.0717350681753232
721,"Cox PH Elastic Net, Barlow weights",750,0.0717350681753232
722,"Survival Tree, unweighted",750,0.0570735155329055
723,"Survival Tree, random oversampler",750,0.0592732326239454
724,"Survival Tree, SMOTENC",750,0.0702783838053888
725,"Random Survival Forest, unweighted",750,0.0503096009043288
726,"Random Survival Forest, random oversampler",750,0.0422948188677312
727,"Random Survival Forest, SMOTENC",750,0.0447775109095043
728,Unweighted Cox PH,750,0.1164048837605722
729,"Cox PH, Barlow weights",750,0.1119735006559444
730,"Cox PH, Prentice weights",750,0.1080592870182735
731,"Cox PH, Self-Prentice weights",750,0.1124367426350253
732,"Cox PH Ridge, Barlow weights",750,0.1177433403122777
733,"Cox PH Lasso, Barlow weights",750,0.1119735006559444
734,"Cox PH Elastic Net, Barlow weights",750,0.1119735006559444
735,"Survival Tree, unweighted",750,0.0692614990294425
736,"Survival Tree, random oversampler",750,0.0711601246479153
737,"Survival Tree, SMOTENC",750,0.0617685116067482
738,"Random Survival Forest, unweighted",750,0.0484882322530141
739,"Random Survival Forest, random oversampler",750,0.0406584018960043
740,"Random Survival Forest, SMOTENC",750,0.0459541635884441
741,Unweighted Cox PH,750,0.1080060472867166
742,"Cox PH, Barlow weights",750,0.0846590908021766
743,"Cox PH, Prentice weights",750,0.0961981264267497
744,"Cox PH, Self-Prentice weights",750,0.0793837296384351
745,"Cox PH Ridge, Barlow weights",750,0.0846590908021766
746,"Cox PH Lasso, Barlow weights",750,0.0846590908021766
747,"Cox PH Elastic Net, Barlow weights",750,0.0846590908021766
748,"Survival Tree, unweighted",750,0.0672129759070646
749,"Survival Tree, random oversampler",750,0.0641300909836087
750,"Survival Tree, SMOTENC",750,0.0652464265704352
751,"Random Survival Forest, unweighted",750,0.0505440540177855
752,"Random Survival Forest, random oversampler",750,0.0451864288858183
753,"Random Survival Forest, SMOTENC",750,0.0487392240797992
754,Unweighted Cox PH,750,0.1029406755160579
755,"Cox PH, Barlow weights",750,0.0855955605534061
756,"Cox PH, Prentice weights",750,0.0933658731933624
757,"Cox PH, Self-Prentice weights",750,0.079374803947181
758,"Cox PH Ridge, Barlow weights",750,0.0855955605534061
759,"Cox PH Lasso, Barlow weights",750,0.0855955605534061
760,"Cox PH Elastic Net, Barlow weights",750,0.0855955605534061
761,"Survival Tree, unweighted",750,0.0567776221932438
762,"Survival Tree, random oversampler",750,0.0571374643988516
763,"Survival Tree, SMOTENC",750,0.0627550320860032
764,"Random Survival Forest, unweighted",750,0.0527233131280997
765,"Random Survival Forest, random oversampler",750,0.0429072553734572
766,"Random Survival Forest, SMOTENC",750,0.0500264322034202
767,Unweighted Cox PH,750,0.0987781920747183
768,"Cox PH, Barlow weights",750,0.0880691168841954
769,"Cox PH, Prentice weights",750,0.0899876985750704
770,"Cox PH, Self-Prentice weights",750,0.0825797010650998
771,"Cox PH Ridge, Barlow weights",750,0.0942455075956139
772,"Cox PH Lasso, Barlow weights",750,0.0880691168841954
773,"Cox PH Elastic Net, Barlow weights",750,0.0880691168841954
774,"Survival Tree, unweighted",750,0.062949454181831
775,"Survival Tree, random oversampler",750,0.0579954193494695
776,"Survival Tree, SMOTENC",750,0.0702618389138163
777,"Random Survival Forest, unweighted",750,0.0527359010662903
778,"Random Survival Forest, random oversampler",750,0.0449510811395192
779,"Random Survival Forest, SMOTENC",750,0.0492554089749651
780,Unweighted Cox PH,750,0.0899609282828185
781,"Cox PH, Barlow weights",750,0.0637833214552135
782,"Cox PH, Prentice weights",750,0.0771546384683694
783,"Cox PH, Self-Prentice weights",750,0.0676443072010593
784,"Cox PH Ridge, Barlow weights",750,0.0685555903443986
785,"Cox PH Lasso, Barlow weights",750,0.0637833214552135
786,"Cox PH Elastic Net, Barlow weights",750,0.0637833214552135
787,"Survival Tree, unweighted",750,0.0612555868175118
788,"Survival Tree, random oversampler",750,0.0548948541834677
789,"Survival Tree, SMOTENC",750,0.0575860437298834
790,"Random Survival Forest, unweighted",750,0.046935044035715
791,"Random Survival Forest, random oversampler",750,0.0360410280447164
792,"Random Survival Forest, SMOTENC",750,0.0415756528256816
793,Unweighted Cox PH,750,0.1012979564671601
794,"Cox PH, Barlow weights",750,0.0798392582660099
795,"Cox PH, Prentice weights",750,0.089970016444726
796,"Cox PH, Self-Prentice weights",750,0.0787639404755944
797,"Cox PH Ridge, Barlow weights",750,0.0798392582660099
798,"Cox PH Lasso, Barlow weights",750,0.0908147442824335
799,"Cox PH Elastic Net, Barlow weights",750,0.0798392582660099
800,"Survival Tree, unweighted",750,0.0692517356905858
801,"Survival Tree, random oversampler",750,0.0634144364761247
802,"Survival Tree, SMOTENC",750,0.0679454518762759
803,"Random Survival Forest, unweighted",750,0.0511714190033024
804,"Random Survival Forest, random oversampler",750,0.0441457492099163
805,"Random Survival Forest, SMOTENC",750,0.0498701265953501
806,Unweighted Cox PH,750,0.1041086862800208
807,"Cox PH, Barlow weights",750,0.0822712470453091
808,"Cox PH, Prentice weights",750,0.0914312994423305
809,"Cox PH, Self-Prentice weights",750,0.0780661255146435
810,"Cox PH Ridge, Barlow weights",750,0.0822712470453091
811,"Cox PH Lasso, Barlow weights",750,0.0822712470453091
812,"Cox PH Elastic Net, Barlow weights",750,0.0822712470453091
813,"Survival Tree, unweighted",750,0.0608005648585414
814,"Survival Tree, random oversampler",750,0.0627059047981286
815,"Survival Tree, SMOTENC",750,0.058307289010201
816,"Random Survival Forest, unweighted",750,0.0499657979166824
817,"Random Survival Forest, random oversampler",750,0.0435471552124371
818,"Random Survival Forest, SMOTENC",750,0.0471021727011267
819,Unweighted Cox PH,750,0.0974383798846646
820,"Cox PH, Barlow weights",750,0.0830155643342254
821,"Cox PH, Prentice weights",750,0.0855491110860471
822,"Cox PH, Self-Prentice weights",750,0.0874131475240012
823,"Cox PH Ridge, Barlow weights",750,0.0830155643342254
824,"Cox PH Lasso, Barlow weights",750,0.0830155643342254
825,"Cox PH Elastic Net, Barlow weights",750,0.0830155643342254
826,"Survival Tree, unweighted",750,0.0628883678692667
827,"Survival Tree, random oversampler",750,0.0631021754728121
828,"Survival Tree, SMOTENC",750,0.0581179151213548
829,"Random Survival Forest, unweighted",750,0.0495134458881039
830,"Random Survival Forest, random oversampler",750,0.0451544997042494
831,"Random Survival Forest, SMOTENC",750,0.0474120631686931
832,Unweighted Cox PH,750,0.10174292781128
833,"Cox PH, Barlow weights",750,0.0784775074956098
834,"Cox PH, Prentice weights",750,0.0903612265159763
835,"Cox PH, Self-Prentice weights",750,0.089383764262495
836,"Cox PH Ridge, Barlow weights",750,0.0784775074956098
837,"Cox PH Lasso, Barlow weights",750,0.0784775074956098
838,"Cox PH Elastic Net, Barlow weights",750,0.0784775074956098
839,"Survival Tree, unweighted",750,0.062848986725977
840,"Survival Tree, random oversampler",750,0.0593107478363723
841,"Survival Tree, SMOTENC",750,0.0627601566195649
842,"Random Survival Forest, unweighted",750,0.0452072847686601
843,"Random Survival Forest, random oversampler",750,0.0408478845793782
844,"Random Survival Forest, SMOTENC",750,0.0432485509328202
845,Unweighted Cox PH,750,0.1267433301752529
846,"Cox PH, Barlow weights",750,0.1049614504236269
847,"Cox PH, Prentice weights",750,0.1195184705529913
848,"Cox PH, Self-Prentice weights",750,0.105658070244388
849,"Cox PH Ridge, Barlow weights",750,0.1049614504236269
850,"Cox PH Lasso, Barlow weights",750,0.1049614504236269
851,"Cox PH Elastic Net, Barlow weights",750,0.1049614504236269
852,"Survival Tree, unweighted",750,0.100994857924444
853,"Survival Tree, random oversampler",750,0.0677262063482519
854,"Survival Tree, SMOTENC",750,0.1049206174215583
855,"Random Survival Forest, unweighted",750,0.0606128101557614
856,"Random Survival Forest, random oversampler",750,0.0455800695644176
857,"Random Survival Forest, SMOTENC",750,0.0555471147162683
858,Unweighted Cox PH,750,0.0999611799248907
859,"Cox PH, Barlow weights",750,0.0812316194841716
860,"Cox PH, Prentice weights",750,0.0898381268595404
861,"Cox PH, Self-Prentice weights",750,0.074850739585444
862,"Cox PH Ridge, Barlow weights",750,0.0812316194841716
863,"Cox PH Lasso, Barlow weights",750,0.0812316194841716
864,"Cox PH Elastic Net, Barlow weights",750,0.0812316194841716
865,"Survival Tree, unweighted",750,0.0628400904947184
866,"Survival Tree, random oversampler",750,0.0622433362033971
867,"Survival Tree, SMOTENC",750,0.0647215750521321
868,"Random Survival Forest, unweighted",750,0.0602832797495959
869,"Random Survival Forest, random oversampler",750,0.0559032767781443
870,"Random Survival Forest, SMOTENC",750,0.0595544712101251
871,Unweighted Cox PH,750,0.1015569876736752
872,"Cox PH, Barlow weights",750,0.0946257212158757
873,"Cox PH, Prentice weights",750,0.0877922599792712
874,"Cox PH, Self-Prentice weights",750,0.0812004231577388
875,"Cox PH Ridge, Barlow weights",750,0.0946257212158757
876,"Cox PH Lasso, Barlow weights",750,0.0946257212158757
877,"Cox PH Elastic Net, Barlow weights",750,0.1041292087581587
878,"Survival Tree, unweighted",750,0.0556872872886027
879,"Survival Tree, random oversampler",750,0.0611390603610347
880,"Survival Tree, SMOTENC",750,0.0558094556145997
881,"Random Survival Forest, unweighted",750,0.0477666092082592
882,"Random Survival Forest, random oversampler",750,0.046927003722985
883,"Random Survival Forest, SMOTENC",750,0.0451082212690213
884,Unweighted Cox PH,750,0.1012513561940757
885,"Cox PH, Barlow weights",750,0.0856538919462901
886,"Cox PH, Prentice weights",750,0.0874963794317706
887,"Cox PH, Self-Prentice weights",750,0.0623550888682125
888,"Cox PH Ridge, Barlow weights",750,0.0930932363969954
889,"Cox PH Lasso, Barlow weights",750,0.0856538919462901
890,"Cox PH Elastic Net, Barlow weights",750,0.0856538919462901
891,"Survival Tree, unweighted",750,0.0592085599460821
892,"Survival Tree, random oversampler",750,0.0759377171620836
893,"Survival Tree, SMOTENC",750,0.0532159756943669
894,"Random Survival Forest, unweighted",750,0.0482650631433096
895,"Random Survival Forest, random oversampler",750,0.0420384027276304
896,"Random Survival Forest, SMOTENC",750,0.0450040187158013
897,Unweighted Cox PH,750,0.0872085172734206
898,"Cox PH, Barlow weights",750,0.0723507439615164
899,"Cox PH, Prentice weights",750,0.0768495894116504
900,"Cox PH, Self-Prentice weights",750,0.0644748756995923
901,"Cox PH Ridge, Barlow weights",750,0.0723507439615164
902,"Cox PH Lasso, Barlow weights",750,0.0723507439615164
903,"Cox PH Elastic Net, Barlow weights",750,0.0723507439615164
904,"Survival Tree, unweighted",750,0.0702055869484407
905,"Survival Tree, random oversampler",750,0.0646382101660601
906,"Survival Tree, SMOTENC",750,0.0851092269068884
907,"Random Survival Forest, unweighted",750,0.048562374701145
908,"Random Survival Forest, random oversampler",750,0.0392521426997055
909,"Random Survival Forest, SMOTENC",750,0.0471458788496066
910,Unweighted Cox PH,750,0.1169236462026602
911,"Cox PH, Barlow weights",750,0.0965359927353518
912,"Cox PH, Prentice weights",750,0.1067029541372285
913,"Cox PH, Self-Prentice weights",750,0.0868529843852442
914,"Cox PH Ridge, Barlow weights",750,0.0965359927353518
915,"Cox PH Lasso, Barlow weights",750,0.0965359927353518
916,"Cox PH Elastic Net, Barlow weights",750,0.0965359927353518
917,"Survival Tree, unweighted",750,0.0837551939429187
918,"Survival Tree, random oversampler",750,0.0632273080505291
919,"Survival Tree, SMOTENC",750,0.0681081493053227
920,"Random Survival Forest, unweighted",750,0.0555233783581724
921,"Random Survival Forest, random oversampler",750,0.0468170041976517
922,"Random Survival Forest, SMOTENC",750,0.0510344738446657
923,Unweighted Cox PH,750,0.1122179193212913
924,"Cox PH, Barlow weights",750,0.1114033904632855
925,"Cox PH, Prentice weights",750,0.1049503129488478
926,"Cox PH, Self-Prentice weights",750,0.0980899128241196
927,"Cox PH Ridge, Barlow weights",750,0.1114033904632855
928,"Cox PH Lasso, Barlow weights",750,0.1114033904632855
929,"Cox PH Elastic Net, Barlow weights",750,0.1114033904632855
930,"Survival Tree, unweighted",750,0.0629307076591593
931,"Survival Tree, random oversampler",750,0.0679448457235098
932,"Survival Tree, SMOTENC",750,0.0659850632832483
933,"Random Survival Forest, unweighted",750,0.0512245595429553
934,"Random Survival Forest, random oversampler",750,0.0472169303767756
935,"Random Survival Forest, SMOTENC",750,0.0500251962614234
936,Unweighted Cox PH,750,0.1026070946752522
937,"Cox PH, Barlow weights",750,0.0953478049225635
938,"Cox PH, Prentice weights",750,0.0941935052407464
939,"Cox PH, Self-Prentice weights",750,0.0871405777346368
940,"Cox PH Ridge, Barlow weights",750,0.0991910838357141
941,"Cox PH Lasso, Barlow weights",750,0.0953478049225635
942,"Cox PH Elastic Net, Barlow weights",750,0.0953478049225635
943,"Survival Tree, unweighted",750,0.06362665955729
944,"Survival Tree, random oversampler",750,0.062587522377707
945,"Survival Tree, SMOTENC",750,0.0664422629206003
946,"Random Survival Forest, unweighted",750,0.0528497465233464
947,"Random Survival Forest, random oversampler",750,0.0490094603221608
948,"Random Survival Forest, SMOTENC",750,0.0491343309207032
949,Unweighted Cox PH,750,0.1054772508158724
950,"Cox PH, Barlow weights",750,0.0792451798711196
951,"Cox PH, Prentice weights",750,0.092296002199753
952,"Cox PH, Self-Prentice weights",750,0.0689538684568116
953,"Cox PH Ridge, Barlow weights",750,0.0846528468129541
954,"Cox PH Lasso, Barlow weights",750,0.0792451798711196
955,"Cox PH Elastic Net, Barlow weights",750,0.0792451798711196
956,"Survival Tree, unweighted",750,0.0560452180331988
957,"Survival Tree, random oversampler",750,0.0613143803978959
958,"Survival Tree, SMOTENC",750,0.0599674023674567
959,"Random Survival Forest, unweighted",750,0.0419589625784697
960,"Random Survival Forest, random oversampler",750,0.0388086330959043
961,"Random Survival Forest, SMOTENC",750,0.0393633714858274
962,Unweighted Cox PH,750,0.1017504504547399
963,"Cox PH, Barlow weights",750,0.0853594063807076
964,"Cox PH, Prentice weights",750,0.0897825798289767
965,"Cox PH, Self-Prentice weights",750,0.0926342834539944
966,"Cox PH Ridge, Barlow weights",750,0.0993988306903144
967,"Cox PH Lasso, Barlow weights",750,0.0853594063807076
968,"Cox PH Elastic Net, Barlow weights",750,0.0853594063807076
969,"Survival Tree, unweighted",750,0.0741600101594615
970,"Survival Tree, random oversampler",750,0.0635227819832461
971,"Survival Tree, SMOTENC",750,0.0766311159419314
972,"Random Survival Forest, unweighted",750,0.0515916942889383
973,"Random Survival Forest, random oversampler",750,0.0430893558294951
974,"Random Survival Forest, SMOTENC",750,0.0505535152988697
975,Unweighted Cox PH,750,0.0901816276838618
976,"Cox PH, Barlow weights",750,0.0686154308117578
977,"Cox PH, Prentice weights",750,0.0779606477437824
978,"Cox PH, Self-Prentice weights",750,0.066805617213025
979,"Cox PH Ridge, Barlow weights",750,0.0686154308117578
